Index,Name,Description,Brand,Category,MRP_Price,Currency,Stock,EAN,Color,Availability,Internal ID,Qty,Selling_price
2320,Automatic Kettle Brush Fan Air Smart,Gun hair bed government hotel service system.,"Malone, Whitaker and Munoz",Health & Wellness,373,INR,556,1.22321E+12,DarkBlue,discontinued,42,860,205.15
2321,Portable Charger Cooker Thermostat Touch Pro,Project room model purpose.,Harmon Group,Laptops & Computers,538,INR,617,4.24365E+12,BlueViolet,limited_stock,69,871,489.58
2322,Compact Grill Microphone Projector,Win major lot form rise bill.,Carney-Erickson,Women's Clothing,122,INR,457,1.74068E+12,Cyan,in_stock,42,938,65.88
2323,Fast Heater,Several population certainly floor again defense price.,"Boone, Cox and Morgan",Skincare,528,INR,175,9.27561E+12,Sienna,backorder,42,656,422.4
2324,Ultra Lock Freezer Fast,Over the during evening serve dream.,Hester PLC,Toys & Games,846,INR,341,4.75435E+12,MediumSeaGreen,in_stock,69,789,710.64
2325,Digital Fan Pro Smart Ultra,Again throughout arrive.,Murray LLC,Clothing & Apparel,12,INR,45,8.22296E+12,Bisque,pre_order,34,134,10.92
2326,Tablet Tablet Kettle,Expert view training president mission health.,"Mcdonald, Carlson and Velez",Smartphones,585,INR,292,2.29096E+12,LightGray,out_of_stock,29,229,333.45
2327,Grill Grill Scale,Large add glass much.,Stevenson and Sons,Home Decor,9,INR,583,8.18673E+12,LightSteelBlue,in_stock,82,405,7.11
2328,Ultra Brush Plus Wireless,Weight yeah serve matter she share.,Brewer-Travis,Automotive,12,INR,319,5.84938E+12,DarkOrange,out_of_stock,21,650,10.8
2329,Pro Fan Thermostat,Decision understand appear would site.,Wiley-Duke,Women's Clothing,551,INR,375,4.91841E+12,Lime,limited_stock,37,278,380.19
2330,Compact Cooker Cooler Advanced Max Sense,Bill learn certain network cultural history policy.,Sanders-Sexton,Beauty & Personal Care,358,INR,779,1.35427E+12,Peru,discontinued,15,820,179
2331,Mini Dock Prime,Ground decision game other.,Chandler-Conley,Toys & Games,880,INR,844,5.88494E+11,Yellow,discontinued,64,205,624.8
2332,Automatic Camera Bicycle Speakerphone Wireless Rechargeable,Decision hit dark determine.,"Marquez, Gray and Rogers","Accessories (Bags, Hats, Belts)",870,INR,338,3.36412E+12,CornflowerBlue,pre_order,93,908,730.8
2333,Digital Freezer Powerbank Watch Portable,Direction old call fight begin cup several.,"Logan, Pierce and Whitaker",Cycling,981,INR,149,5.12011E+12,LimeGreen,limited_stock,11,494,618.03
2334,Portable Freezer Fast Edge,Adult still nation fact audience.,Huffman-Hines,Men's Clothing,222,INR,57,2.73553E+12,LightGreen,in_stock,32,767,115.44
2335,Mini Mixer Drone Toaster,Soon next something.,Marshall and Sons,Beauty & Personal Care,480,INR,717,6.58803E+12,DarkViolet,discontinued,14,98,384
2336,Treadmill,Dog him song plant likely.,Burns-Pruitt,Kitchen Appliances,608,INR,407,4.56544E+12,DarkKhaki,limited_stock,86,777,516.8
2337,Watch,Idea hair speak meet structure court minute.,"Maldonado, Molina and Marsh",Office Supplies,404,INR,389,7.5861E+12,Chartreuse,out_of_stock,49,386,331.28
2338,Portable Toaster X,Gun event view.,Hart PLC,Beauty & Personal Care,135,INR,426,5.7306E+12,Thistle,out_of_stock,17,321,67.5
2339,Fan,Interesting authority moment to.,Hunt-Li,Beauty & Personal Care,591,INR,373,9.14103E+12,LightGoldenRodYellow,out_of_stock,1,334,431.43
2340,Mini Charger Bicycle Fan Sense Pro Wireless,Land recently three article.,Cardenas-Edwards,Health & Wellness,744,INR,587,1.9771E+12,AntiqueWhite,out_of_stock,98,987,483.6
2341,Compact Mouse Powerbank Printer,Hard build quality recent performance about top out.,"Avila, Greene and Holland",Toys & Games,893,INR,118,5.01111E+12,Gold,out_of_stock,12,965,625.1
2342,Mini Freezer Phone Digital Edge,Family require kitchen century mother every spend in.,"Haney, Houston and Schroeder",Office Supplies,153,INR,707,2.14876E+12,SteelBlue,discontinued,84,979,85.68
2343,Automatic Thermostat Speaker Go,Free evening newspaper available seven.,Hines Group,Home Decor,484,INR,147,2.83643E+12,Indigo,out_of_stock,28,814,275.88
2344,Portable Heater Toaster Stove Sense Pro,Word head great study action.,"Moody, Mcclain and Bailey",Men's Clothing,162,INR,153,9.14787E+12,Fuchsia,backorder,53,974,118.26
2345,Smart Camera Sense Sense,Million interesting clearly both sea.,Medina and Sons,Office Supplies,847,INR,442,1.83025E+12,DarkTurquoise,out_of_stock,37,313,762.3
2346,Smart Brush,Try protect manager listen member.,Durham Ltd,Toys & Games,161,INR,70,4.31488E+12,LightSkyBlue,in_stock,91,154,141.68
2347,Clean Lock Freezer Portable 360 Smart,Store air than bed.,Chen LLC,Furniture,471,INR,87,7.52309E+12,OldLace,in_stock,62,776,353.25
2348,Clean Treadmill Premium Sense Fast,State maintain ok them create.,Terry Inc,Toys & Games,364,INR,792,9.46264E+12,CornflowerBlue,discontinued,48,283,338.52
2349,Bicycle Speakerphone Printer,Decision billion special raise seven.,Davidson-Vance,Automotive,791,INR,999,3.73455E+12,Yellow,out_of_stock,64,823,569.52
2350,Fast Mixer Drone Toaster Rechargeable Lite Smart,Military difficult old officer practice control.,Bell-Cameron,Fitness Equipment,676,INR,330,4.45039E+12,Pink,in_stock,61,627,561.08
2351,Digital Bicycle Speakerphone Printer X 360 One,Effort meet woman water.,Todd Ltd,Kids' Clothing,626,INR,47,1.92336E+12,DarkCyan,in_stock,86,498,538.36
2352,Ultra Heater Mini,During build attorney must country fund consider.,"Chang, Petersen and Shaffer",Makeup,605,INR,913,7.03939E+12,Teal,limited_stock,40,197,417.45
2353,Premium Lamp Freezer Lite Advanced,Always civil heavy catch common real pick.,Goodman LLC,Clothing & Apparel,641,INR,942,5.96868E+12,DarkOrchid,backorder,83,95,435.88
2354,Mini Mouse Treadmill Phone,Member positive safe decade message cup.,Hodge and Sons,Women's Clothing,91,INR,934,3.80745E+12,Tomato,out_of_stock,38,871,55.51
2355,Heater Mixer Shaver,Than town who sit take.,"Valdez, Conner and Patel",Shoes & Footwear,879,INR,186,6.73929E+12,MediumVioletRed,backorder,55,327,474.66
2356,Thermostat Iron,Suffer onto catch focus this hand.,Barajas-Malone,Shoes & Footwear,301,INR,730,5.42733E+12,DarkTurquoise,discontinued,95,556,282.94
2357,Portable Brush Edge Portable 360,High contain federal event nothing people accept.,Meadows Ltd,Kitchen Appliances,781,INR,875,1.95574E+12,Navy,discontinued,7,204,406.12
2358,Advanced Cooler Treadmill One Automatic,Increase little and those animal build.,Pennington-Stuart,Camping & Hiking,229,INR,594,7.91491E+12,YellowGreen,in_stock,86,550,183.2
2359,Advanced Bicycle,Over the purpose every.,"Winters, Beasley and Hays",Bedding & Bath,897,INR,800,2.97671E+12,OrangeRed,limited_stock,21,742,789.36
2360,Dock Powerbank Speaker,Court task wonder.,Ingram Group,Grooming Tools,332,INR,305,3.01994E+12,Blue,backorder,94,301,169.32
2361,Fast Tablet Router Printer Clean Air Clean,Show student care wait more poor everyone mouth.,Cortez Inc,Headphones & Earbuds,683,INR,935,7.86774E+12,GreenYellow,in_stock,93,425,348.33
2362,Fast Clock Silent X Silent,Wear pull event south listen style really.,Hood Group,Toys & Games,539,INR,970,1.26302E+12,GreenYellow,discontinued,68,137,474.32
2363,Mini Cooler Treadmill,Hold happen card institution hear daughter time.,Jackson PLC,Bedding & Bath,781,INR,367,6.54623E+12,MediumSlateBlue,backorder,42,745,406.12
2364,Fast Router Lamp Digital Silent Prime,Care guess group small gas usually change.,Good-Howe,Automotive,933,INR,895,7.19783E+12,SandyBrown,pre_order,50,277,597.12
2365,Portable Headphones Stove Mini 360 Portable,Into hit nothing I commercial father case ever.,Calhoun Ltd,Makeup,194,INR,565,9.0174E+12,PowderBlue,in_stock,37,815,112.52
2366,Silent Scanner Shaver Powerbank Silent Sense Max,Role will big conference tax.,"Tran, Douglas and Lin",Shoes & Footwear,713,INR,766,2.59305E+12,Ivory,pre_order,70,564,470.58
2367,Wireless Oven Compact Eco Silent,Newspaper none worker whatever thousand husband rise serve.,Foley LLC,Camping & Hiking,672,INR,488,5.25205E+12,AntiqueWhite,backorder,9,104,416.64
2368,Silent Projector Prime Eco Ultra,Certain try pattern similar long.,Cox-Rice,Beauty & Personal Care,462,INR,309,3.45986E+12,HotPink,in_stock,30,457,231
2369,Premium Powerbank Brush Charger,Shoulder person ok tell their.,Mclaughlin LLC,Headphones & Earbuds,570,INR,757,8.70425E+12,LightPink,backorder,29,994,433.2
2370,Smart Headphones Stove Lite Premium Fast,Wide spend understand pay pull.,Mcclure-Diaz,Women's Clothing,311,INR,132,9.29156E+12,BlueViolet,pre_order,87,715,255.02
2371,Phone Thermostat,Support surface protect hundred remember thus have.,Crawford and Sons,Makeup,960,INR,479,8.49431E+12,Orange,out_of_stock,50,306,796.8
2372,Eco Keyboard Toaster Monitor Sense Clean,Human former international read year protect once hard.,Davenport-Jacobson,Shoes & Footwear,2,INR,815,4.91735E+12,Sienna,discontinued,97,344,1.62
2373,Rechargeable Lamp Lamp Kettle Air,Remember opportunity expect crime travel big before four.,Murray Inc,Kitchen Appliances,943,INR,885,5.00049E+12,ForestGreen,pre_order,3,264,867.56
2374,Premium Oven Drone,Not many enter per scientist line hand.,Ingram-Tyler,Headphones & Earbuds,343,INR,279,4.82549E+12,Peru,pre_order,54,337,308.7
2375,Digital Watch Headphones Kettle Rechargeable,Artist return less author participant race sell.,"Fuller, Yates and Holland",Health & Wellness,747,INR,881,7.79642E+12,LightSalmon,limited_stock,24,752,605.07
2376,Automatic Thermostat Speaker,Claim black small start.,Rasmussen and Sons,Shoes & Footwear,975,INR,133,1.61929E+12,DarkRed,pre_order,26,507,858
2377,Compact Oven Ultra Smart Go,Behavior cost father hot.,Moran Inc,Cycling,101,INR,140,7.11813E+12,ForestGreen,out_of_stock,4,946,82.82
2378,Portable Treadmill Plus,Time tonight memory partner TV.,"Rivers, Herring and Nunez",Makeup,854,INR,380,6.82723E+12,PaleGoldenRod,discontinued,74,824,520.94
2379,Eco Cooler Fast Digital,Several light argue safe worry late.,"Larson, Martin and Schneider",Laptops & Computers,669,INR,528,8.36162E+12,MediumAquaMarine,limited_stock,28,705,582.03
2380,Pro Freezer Mixer Lock Plus 360 Plus,Kitchen production everything project.,Friedman Inc,Camping & Hiking,386,INR,125,5.74927E+11,MediumPurple,out_of_stock,25,421,196.86
2381,Powerbank,Father early rather be.,Vaughan Inc,Haircare,407,INR,410,3.5354E+12,SteelBlue,in_stock,86,722,276.76
2382,Smart Scale Eco Smart Wireless,Medical former something size.,"Norman, Burns and Navarro",Cameras & Accessories,756,INR,370,3.73495E+12,MediumSpringGreen,limited_stock,68,598,544.32
2383,Camera Keyboard,Maybe development suffer.,Marsh Ltd,Men's Clothing,16,INR,724,7.87705E+12,Fuchsia,out_of_stock,63,402,13.76
2384,Smart Speaker Iron Grill,Eat increase story low culture else.,"Marquez, Castillo and Whitney",Makeup,418,INR,2,3.43581E+12,Plum,out_of_stock,87,654,263.34
2385,Clean Phone Thermostat Lite Smart,Rise air learn lawyer agency example that.,Dunn-Proctor,Smartwatches,745,INR,117,1.56615E+12,Violet,out_of_stock,77,178,521.5
2386,Mini Speakerphone,What magazine century everyone about establish go.,Bentley-Ray,Fishing & Hunting,482,INR,947,5.24862E+12,MediumBlue,discontinued,20,831,308.48
2387,Rechargeable Toaster Oven,Water economic degree answer director.,"Meza, Cummings and Galloway",Skincare,367,INR,568,3.3354E+12,Chartreuse,in_stock,72,863,275.25
2388,Pro Fridge Camera 360 Smart,Entire provide capital different account church various.,Knapp LLC,Automotive,852,INR,196,8.11612E+12,PapayaWhip,limited_stock,42,718,613.44
2389,Advanced Charger Stove Watch,Remain forward majority peace.,Sims-Yates,Fitness Equipment,661,INR,176,3.53271E+11,LightSlateGray,discontinued,61,245,330.5
2390,Mini Speakerphone Scanner Monitor Silent,Left mouth need admit possible tree baby.,Diaz LLC,Health & Wellness,115,INR,708,3.30002E+12,PowderBlue,backorder,87,661,90.85
2391,Smart Lamp Pro Prime,Each station head charge his still.,Maldonado Group,Skincare,685,INR,928,5.6427E+12,AntiqueWhite,discontinued,41,692,417.85
2392,Portable Webcam Dock Heater Lite,Through rule attorney science pressure require.,Wong-Adams,Haircare,269,INR,406,3.84023E+12,DarkOrchid,limited_stock,77,241,145.26
2393,Advanced Speakerphone Mixer X,Else cause education city.,"Stanton, Cuevas and Case",Health & Wellness,440,INR,769,5.43673E+12,Linen,out_of_stock,32,300,259.6
2394,Webcam Stove Grill,Beat star onto spring.,Lewis LLC,Books & Stationery,64,INR,704,8.25343E+12,YellowGreen,out_of_stock,63,922,60.16
2395,Premium Thermostat Stove Lamp Air Clean Smart,Box save indeed PM man.,"Norman, Trevino and Prince",Grooming Tools,341,INR,87,2.96995E+12,Maroon,out_of_stock,96,574,214.83
2396,Lamp Freezer,Else be the tend knowledge approach.,Lowe Ltd,Cleaning Supplies,520,INR,515,9.38278E+12,DarkMagenta,discontinued,69,826,343.2
2397,Digital Speakerphone Plus Touch,Language other walk fall real public.,Giles Inc,Office Supplies,786,INR,579,8.32427E+12,Chocolate,out_of_stock,9,179,479.46
2398,Eco Brush Blender,After miss recently pick send.,Neal-Pierce,Cycling,920,INR,494,3.51441E+11,ForestGreen,out_of_stock,7,268,680.8
2399,Camera,Practice left heavy.,Hawkins and Sons,Grooming Tools,101,INR,317,2.39739E+12,PaleGoldenRod,backorder,11,738,59.59
2400,Portable Radio Stove Shaver Eco Fast,Mouth surface right study level.,Stuart Inc,Haircare,180,INR,883,8.61712E+12,Gold,out_of_stock,92,258,153
2401,Pro Tablet Portable Sense,Her agent must alone despite work fall.,King-York,Headphones & Earbuds,483,INR,550,7.53955E+12,Aquamarine,backorder,91,197,313.95
2402,Treadmill,Spring newspaper I floor particularly conference population.,"Mccullough, Stone and Davis",Smartwatches,72,INR,236,4.76742E+12,Silver,pre_order,47,195,44.64
2403,Silent Powerbank Router Edge,Write suffer recently company especially hour image.,Shaffer Inc,Kitchen Appliances,225,INR,546,7.04573E+12,Turquoise,discontinued,68,602,132.75
2404,Advanced Iron Monitor Digital,Lay player hand authority maybe.,"Valencia, Brown and Ramsey",Cleaning Supplies,83,INR,596,8.85513E+12,LemonChiffon,in_stock,41,890,70.55
2405,Mini Iron Drone X Max X,Board stock other society note young also.,Reyes-Stout,Kitchen Appliances,789,INR,890,8.21247E+12,LightGoldenRodYellow,discontinued,14,995,654.87
2406,Fast Phone Iron Speakerphone,Far report major right.,Brown and Sons,Makeup,132,INR,27,7.54512E+12,OrangeRed,in_stock,65,253,93.72
2407,Smart Fan Digital,Herself participant scene scientist spring rock near.,"Shields, Hart and Crosby",Skincare,497,INR,980,76120453644,MediumPurple,backorder,93,351,417.48
2408,Ultra Charger Bicycle Fan Digital,Record left couple need.,Parks-Hampton,Automotive,484,INR,277,5.06375E+12,Gainsboro,in_stock,43,898,387.2
2409,Smart Thermostat Sense Wireless,American have air ask million.,Osborn Ltd,Office Supplies,447,INR,319,2.85057E+12,CornflowerBlue,backorder,51,808,303.96
2410,Premium Toaster Fast Wireless Compact,Important in simple development community.,Short-Gonzalez,Haircare,652,INR,609,6.43485E+11,Yellow,backorder,49,425,384.68
2411,Rechargeable Speaker Router Lamp Eco 360 Plus,Hair grow class throw despite save.,"Herman, Mckay and Petty",Home Decor,604,INR,428,3.61693E+12,Brown,discontinued,5,663,434.88
2412,Drone,Until the professional star ok truth focus.,"Holder, Guzman and Mckay",Men's Clothing,359,INR,411,1.89844E+12,LightPink,in_stock,39,172,226.17
2413,Brush,Western painting challenge fall.,Vargas-Mcpherson,Camping & Hiking,137,INR,633,8.32574E+12,DodgerBlue,in_stock,16,303,91.79
2414,Silent Mixer Vacuum,Instead exactly air concern computer safe.,Simpson-Mckenzie,Laptops & Computers,122,INR,906,9.79553E+12,OliveDrab,limited_stock,29,526,115.9
2415,Advanced Camera Smart Max Eco,Nearly understand when mission clearly.,"Holder, Stark and Montoya",Cameras & Accessories,749,INR,707,5.11328E+12,Plum,limited_stock,25,578,621.67
2416,Wireless Bicycle Scooter Go Fast Advanced,Music material give describe care.,Shepard-Shaw,Toys & Games,820,INR,758,6.86432E+12,DarkCyan,out_of_stock,45,329,483.8
2417,Digital Microphone Premium X Silent,Receive somebody thus country particular station.,"Stanley, Guerrero and Berger",Clothing & Apparel,173,INR,116,9.87583E+12,LightBlue,discontinued,54,408,108.99
2418,Phone Iron Speakerphone,Scientist north catch home paper short drug.,"Maynard, Fletcher and Gregory",Cycling,968,INR,762,2.31492E+12,Silver,discontinued,35,111,571.12
2419,Digital Treadmill,Party put often cell fine give occur exist.,Shelton Ltd,Camping & Hiking,690,INR,805,9.00676E+12,Bisque,discontinued,58,719,441.6
2420,Fast Lock,Nation painting history thank.,"Hoover, Mckay and Downs",Smartphones,627,INR,635,6.05489E+12,Violet,in_stock,28,123,589.38
2421,Premium Stove Light Mini 360 Sense,Class beat stop budget.,Pena Ltd,Health & Wellness,708,INR,479,4.08203E+12,Navy,in_stock,84,181,587.64
2422,Silent Radio Premium Sense,Song knowledge power campaign our.,Robles Ltd,Cleaning Supplies,780,INR,597,5.59059E+12,BurlyWood,pre_order,95,107,475.8
2423,Premium Lamp Grill Air Clean,Main they huge truth.,Garrison LLC,Team Sports,165,INR,476,8.39671E+12,Black,in_stock,17,893,136.95
2424,Portable Lamp Smart Fast Wireless,Collection cost cause.,Lowe-Cowan,Fitness Equipment,71,INR,137,8.38985E+12,YellowGreen,pre_order,77,189,52.54
2425,Smart Fridge Fan Bicycle,Nor develop popular goal impact question peace whose.,Moss and Sons,Skincare,993,INR,178,5.35687E+12,Gainsboro,out_of_stock,34,740,794.4
2426,Freezer,Enjoy staff base everybody major out.,Callahan-Gomez,Automotive,183,INR,347,1.6187E+12,MediumSeaGreen,limited_stock,67,644,98.82
2427,Mini Bicycle Smart Sense,Give own animal artist share maybe guy.,Clark Group,Grooming Tools,265,INR,492,7.1225E+12,SaddleBrown,in_stock,94,71,140.45
2428,Smart Lock Air Pro,Level several soldier door Mr finally new.,"Ali, Roberts and Singh",Kids' Clothing,995,INR,607,9.70607E+12,DarkTurquoise,out_of_stock,85,870,636.8
2429,Rechargeable Webcam Dock Heater Advanced,On anyone worry total health.,Molina Group,Office Supplies,314,INR,913,4.5703E+12,PaleGoldenRod,backorder,78,429,200.96
2430,Automatic Webcam Trimmer Projector Smart Rechargeable X,Threat public skill mission.,"Benjamin, Golden and Bean",Clothing & Apparel,470,INR,948,3.02652E+12,Crimson,in_stock,61,312,446.5
